ID,NeedID,RequirementID,TCID,ItemType,Precondition
882906,2.3.5.6.1,3.3.5.1.1.1.2.1,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882907,2.3.5.6.1,3.3.5.1.1.1.2.1.1,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882908,2.3.5.6.1,3.3.5.1.1.1.2.2,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882909,2.3.5.6.1,3.3.5.1.1.1.3.1,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882910,2.3.5.6.1,3.3.5.1.1.1.3.2,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882911,2.3.5.6.1,3.3.5.1.1.1.3.3,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882912,2.3.5.6.1,3.3.5.1.1.1.3.4,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882913,2.3.5.6.1,3.3.5.1.1.1.3.5,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882914,2.3.5.6.1,3.3.5.7.1.4,TCS-54-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882915,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
882916,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
882917,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
882918,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
882919,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
882920,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
882921,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
882922,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
882923,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
882924,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
882925,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
882926,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
882927,2.3.5.6.1,3.3.5.7.1.3,TCS-54-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
882928,2.3.5.6.1,3.3.5.7.1.2,TCS-54-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
882929,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882930,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882931,2.3.5.6.2,3.3.5.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882932,2.3.5.6.2,3.3.5.1.2.1.1,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882933,2.3.5.6.2,3.3.5.1.2.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882934,2.3.5.6.2,3.3.5.1.2.1.2.2,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882935,2.3.5.6.2,3.3.5.1.2.1.2.3,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882936,2.3.5.6.2,3.3.5.1.2.1.2.4,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882937,2.3.5.6.2,3.3.5.1.2.1.2.5,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882938,2.3.5.6.2,3.3.5.1.2.1.2.6,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882939,2.3.5.6.2,3.3.5.1.2.1.2.7,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882940,2.3.5.6.2,3.3.5.1.2.1.2.8,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882941,2.3.5.6.2,3.3.5.1.2.1.2.9,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882942,2.3.5.6.2,3.3.5.1.2.1.2.10,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882943,2.3.5.6.2,3.3.5.1.2.1.2.11,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882944,2.3.5.6.2,3.3.5.1.2.1.2.12,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882945,2.3.5.6.2,3.3.5.1.2.1.2.13,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882946,2.3.5.6.2,3.3.5.1.2.1.2.14,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882947,2.3.5.6.2,3.3.5.1.2.1.2.15,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882948,2.3.5.6.2,3.3.5.1.2.1.2.16,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882949,2.3.5.6.2,3.3.5.7.1.5,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882950,2.3.5.6.2,3.3.5.7.1.5.1,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882951,2.3.5.6.2,3.3.5.7.1.5.2.1,TCS-55-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
882952,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
882953,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
882954,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
882955,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
882956,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
882957,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
882958,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
882959,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
882960,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
882961,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
882962,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
882963,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
882964,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
882965,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
882966,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
882967,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
882968,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
882969,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
882970,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
882971,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
882972,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
882973,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
882974,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
882975,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
882976,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
882977,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
882978,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
882979,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
882980,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
882981,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
882982,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
882983,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
882984,2.3.5.6.2,3.3.1.4.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
882985,2.3.5.6.2,3.3.1.4.1.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
882986,2.3.5.6.2,3.3.1.4.1.2.1,TCS-55-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
882987,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882988,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882989,2.3.5.6.2,3.3.5.1.1.1,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882990,2.3.5.6.2,3.3.5.1.1.1.1,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882991,2.3.5.6.2,3.3.5.1.1.1.2.1,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882992,2.3.5.6.2,3.3.5.1.1.1.2.1.1,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882993,2.3.5.6.2,3.3.5.1.1.1.2.2,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882994,2.3.5.6.2,3.3.5.1.1.1.3.1,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882995,2.3.5.6.2,3.3.5.1.1.1.3.2,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882996,2.3.5.6.2,3.3.5.1.1.1.3.3,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882997,2.3.5.6.2,3.3.5.1.1.1.3.4,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882998,2.3.5.6.2,3.3.5.1.1.1.3.5,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
882999,2.3.5.6.2,3.3.5.7.1.4,TCS-55-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
883000,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
883001,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
883002,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
883003,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
883004,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
883005,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
883006,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
883007,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
883008,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
883009,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
883010,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
883011,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
883012,2.3.5.6.2,3.3.5.7.1.3,TCS-55-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
883013,2.3.5.6.2,3.3.5.7.1.2,TCS-55-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
883014,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883015,2.3.5.6.3,3.3.5.1.3.1,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883016,2.3.5.6.3,3.3.5.1.3.1.1,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883017,2.3.5.6.3,3.3.5.1.3.1.2.1,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883018,2.3.5.6.3,3.3.5.1.3.1.2.2,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883019,2.3.5.6.3,3.3.5.1.3.1.2.3,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883020,2.3.5.6.3,3.3.5.1.3.1.2.4,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883021,2.3.5.6.3,3.3.5.1.3.1.2.5,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883022,2.3.5.6.3,3.3.5.1.3.1.2.6,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883023,2.3.5.6.3,3.3.5.1.3.1.2.7,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883024,2.3.5.6.3,3.3.5.7.2.5,TCS-56-dlGateStatusRequest-OC-Valid,SUT/RI,
883025,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-1,RI,
883026,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-1,RI,
883027,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-1,RI,
883028,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-1,RI,
883029,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-2,SUT/RI,
883030,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-2,SUT/RI,
883031,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-2,SUT/RI,
883032,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-2,SUT/RI,
883033,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-3,SUT/RI,
883034,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-3,SUT/RI,
883035,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-3,SUT/RI,
883036,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-3,SUT/RI,
883037,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-4,SUT/RI,
883038,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-4,SUT/RI,
883039,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-4,SUT/RI,
883040,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-4,SUT/RI,
883041,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-5,SUT/RI,
883042,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-5,SUT/RI,
883043,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-5,SUT/RI,
883044,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-5,SUT/RI,
883045,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-6,SUT/RI,
883046,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-6,SUT/RI,
883047,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-6,SUT/RI,
883048,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-6,SUT/RI,
883049,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-7,SUT/RI,
883050,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-7,SUT/RI,
883051,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-7,SUT/RI,
883052,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-7,SUT/RI,
883053,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-OC-InValid-8,SUT/RI,
883054,2.3.5.6.3,3.3.1.4.1,TCS-56-dlGateStatusRequest-OC-InValid-8,SUT/RI,
883055,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlGateStatusRequest-OC-InValid-8,SUT/RI,
883056,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlGateStatusRequest-OC-InValid-8,SUT/RI,
883057,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883058,2.3.5.6.3,3.3.5.1.1.1,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883059,2.3.5.6.3,3.3.5.1.1.1.1,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883060,2.3.5.6.3,3.3.5.1.1.1.2.1,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883061,2.3.5.6.3,3.3.5.1.1.1.2.1.1,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883062,2.3.5.6.3,3.3.5.1.1.1.2.2,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883063,2.3.5.6.3,3.3.5.1.1.1.3.1,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883064,2.3.5.6.3,3.3.5.1.1.1.3.2,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883065,2.3.5.6.3,3.3.5.1.1.1.3.3,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883066,2.3.5.6.3,3.3.5.1.1.1.3.4,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883067,2.3.5.6.3,3.3.5.1.1.1.3.5,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883068,2.3.5.6.3,3.3.5.7.2.4,TCS-56-dlGateStatusRequest-EC-Valid,SUT/RI,
883069,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-1,RI,
883070,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-2,RI,
883071,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-3,RI,
883072,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-4,RI,
883073,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-5,RI,
883074,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-6,RI,
883075,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-7,RI,
883076,2.3.5.6.3,3.3.5.7.2.1,TCS-56-dlGateStatusRequest-EC-InValid-8,RI,
883077,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883078,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883079,2.3.5.6.3,3.3.5.1.3.1,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883080,2.3.5.6.3,3.3.5.1.3.1.1,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883081,2.3.5.6.3,3.3.5.1.3.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883082,2.3.5.6.3,3.3.5.1.3.1.2.2,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883083,2.3.5.6.3,3.3.5.1.3.1.2.3,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883084,2.3.5.6.3,3.3.5.1.3.1.2.4,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883085,2.3.5.6.3,3.3.5.1.3.1.2.5,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883086,2.3.5.6.3,3.3.5.1.3.1.2.6,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883087,2.3.5.6.3,3.3.5.1.3.1.2.7,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883088,2.3.5.6.3,3.3.5.7.2.5,TCS-56-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
883089,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
883090,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
883091,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
883092,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
883093,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-1,RI,Subscription
883094,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
883095,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
883096,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
883097,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
883098,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
883099,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
883100,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
883101,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
883102,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
883103,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
883104,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
883105,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
883106,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
883107,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
883108,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
883109,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
883110,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
883111,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
883112,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
883113,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
883114,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
883115,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
883116,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
883117,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
883118,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
883119,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
883120,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
883121,2.3.5.6.3,3.3.1.4.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
883122,2.3.5.6.3,3.3.1.4.1.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
883123,2.3.5.6.3,3.3.1.4.1.2.1,TCS-56-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
883124,2.3.5.6.3,3.3.5.7.2.3,TCS-56-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
883125,2.3.5.6.3,3.3.5.7.2.2,TCS-56-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
