ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
1361,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.1,Required Device Priority Queue Header Content,M,Yes,,TMDD_N42R431_Required_Device_Priority_Queue_Header_Content_Supported,True,TMDD_N42R431_Required_Device_Priority_Queue_Header_Content_Parameter,,TMDD_N42_Flag,False
1362,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.1,Restrictions - Device Queue,O,Yes / No,,TMDD_N42R432_Restrictions___Device_Queue_Supported,False,TMDD_N42R432_Restrictions___Device_Queue_Parameter,,TMDD_N42_Flag,False
1363,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.2,Operator Identifier - Device Queue Acknowledge,O,Yes / No,,TMDD_N42R433_Operator_Identifier___Device_Queue_Acknowledge_Supported,False,TMDD_N42R433_Operator_Identifier___Device_Queue_Acknowledge_Parameter,,TMDD_N42_Flag,False
1364,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.3,Unique Sequence Number,O,Yes / No,,TMDD_N42R434_Unique_Sequence_Number_Supported,False,TMDD_N42R434_Unique_Sequence_Number_Parameter,,TMDD_N42_Flag,False
1365,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.4,Event Identifier - Device Queue,O,Yes / No,,TMDD_N42R435_Event_Identifier___Device_Queue_Supported,False,TMDD_N42R435_Event_Identifier___Device_Queue_Parameter,,TMDD_N42_Flag,False
1366,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.5,Event Response Plan - Device Queue,O,Yes / No,,TMDD_N42R436_Event_Response_Plan___Device_Queue_Supported,False,TMDD_N42R436_Event_Response_Plan___Device_Queue_Parameter,,TMDD_N42_Flag,False
1367,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.6,Request Start Date and Time - Device Queue,O,Yes / No,,TMDD_N42R437_Request_Start_Date_and_Time___Device_Queue_Supported,False,TMDD_N42R437_Request_Start_Date_and_Time___Device_Queue_Parameter,,TMDD_N42_Flag,False
1368,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.1.7.2.2.7,Request Expiration Date and Time - Device Queue,O,Yes / No,,TMDD_N42R438_Request_Expiration_Date_and_Time___Device_Queue_Supported,False,TMDD_N42R438_Request_Expiration_Date_and_Time___Device_Queue_Parameter,,TMDD_N42_Flag,False
1369,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.5.5.9.3,Contents of the DMS Priority Queue Response,M,Yes,,TMDD_N42R650_Contents_of_the_DMS_Priority_Queue_Response_Supported,True,TMDD_N42R650_Contents_of_the_DMS_Priority_Queue_Response_Parameter,,TMDD_N42_Flag,False
1370,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N42R12_Contents_of_the_Error_Report_Supported,True,TMDD_N42R12_Contents_of_the_Error_Report_Parameter,,TMDD_N42_Flag,False
1371,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N42R13_Required_Error_Report_Contents_Supported,True,TMDD_N42R13_Required_Error_Report_Contents_Parameter,,TMDD_N42_Flag,False
1372,2.3.5.4.6,Need to View DMS Message Queue,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N42R14_Restrictions___Error_Report_Supported,False,TMDD_N42R14_Restrictions___Error_Report_Parameter,,TMDD_N42_Flag,False
1373,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.6.1,Send Cancel Control Response Upon Request,M,Yes,,TMDD_N43R421_Send_Cancel_Control_Response_Upon_Request_Supported,True,TMDD_N43R421_Send_Cancel_Control_Response_Upon_Request_Parameter,,TMDD_N43_Flag,False
1374,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.5.5.1,Send Cancel DMS Control Response Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N43R620_Send_Cancel_DMS_Control_Response_Upon_Request_Supported,True,TMDD_N43R620_Send_Cancel_DMS_Control_Response_Upon_Request_Parameter,60000,TMDD_N43_Flag,False
1375,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.6.2,Contents of Cancel Device Control Request,M,Yes,,TMDD_N43R422_Contents_of_Cancel_Device_Control_Request_Supported,True,TMDD_N43R422_Contents_of_Cancel_Device_Control_Request_Parameter,,TMDD_N43_Flag,False
1376,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.6.2.1,Required Cancel Device Control Request Content,M,Yes,,TMDD_N43R423_Required_Cancel_Device_Control_Request_Content_Supported,True,TMDD_N43R423_Required_Cancel_Device_Control_Request_Content_Parameter,,TMDD_N43_Flag,False
1377,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.6.2.2.1,Operator Identifier - Cancel Device Control,O,Yes / No,,TMDD_N43R424_Operator_Identifier___Cancel_Device_Control_Supported,False,TMDD_N43R424_Operator_Identifier___Cancel_Device_Control_Parameter,,TMDD_N43_Flag,False
1378,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.5.5.2,Contents of the Cancel DMS Control Request,M,Yes,,TMDD_N43R621_Contents_of_the_Cancel_DMS_Control_Request_Supported,True,TMDD_N43R621_Contents_of_the_Cancel_DMS_Control_Request_Parameter,,TMDD_N43_Flag,False
1379,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.4.2,Contents of Device Control Request Response,M,Yes,,TMDD_N43R410_Contents_of_Device_Control_Request_Response_Supported,True,TMDD_N43R410_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N43_Flag,False
1380,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.4.2.1,Required Device Control Response Content,M,Yes,,TMDD_N43R411_Required_Device_Control_Response_Content_Supported,True,TMDD_N43R411_Required_Device_Control_Response_Content_Parameter,,TMDD_N43_Flag,False
1381,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,O,Yes / No,,TMDD_N43R412_Operator_Identifier___Device_Control_Acknowledge_Supported,False,TMDD_N43R412_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N43_Flag,False
1382,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.4.2.2.2,Operator Lock Identifier,O,Yes / No,,TMDD_N43R413_Operator_Lock_Identifier_Supported,False,TMDD_N43R413_Operator_Lock_Identifier_Parameter,,TMDD_N43_Flag,False
1383,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,O,Yes / No,,TMDD_N43R414_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,False,TMDD_N43R414_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N43_Flag,False
1384,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.1.6.3,Contents of Cancel Device Control Request Response,M,Yes,,TMDD_N43R425_Contents_of_Cancel_Device_Control_Request_Response_Supported,True,TMDD_N43R425_Contents_of_Cancel_Device_Control_Request_Response_Parameter,,TMDD_N43_Flag,False
1385,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.5.5.5.3,Contents of the Cancel DMS Control Request Response,M,Yes,,TMDD_N43R622_Contents_of_the_Cancel_DMS_Control_Request_Response_Supported,True,TMDD_N43R622_Contents_of_the_Cancel_DMS_Control_Request_Response_Parameter,,TMDD_N43_Flag,False
1386,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N43R12_Contents_of_the_Error_Report_Supported,True,TMDD_N43R12_Contents_of_the_Error_Report_Parameter,,TMDD_N43_Flag,False
1387,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N43R13_Required_Error_Report_Contents_Supported,True,TMDD_N43R13_Required_Error_Report_Contents_Parameter,,TMDD_N43_Flag,False
1388,2.3.5.4.7,Need to Cancel DMS Message Requests,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N43R14_Restrictions___Error_Report_Supported,False,TMDD_N43R14_Restrictions___Error_Report_Parameter,,TMDD_N43_Flag,False
1389,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.6.1,Send DMS Message Appearance Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N44R623_Send_DMS_Message_Appearance_Upon_Request_Supported,True,TMDD_N44R623_Send_DMS_Message_Appearance_Upon_Request_Parameter,60000,TMDD_N44_Flag,False
1390,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.1,Send DMS Font Table Upon Request,VMS:M,Yes / NA,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N44R640_Send_DMS_Font_Table_Upon_Request_Supported,False,TMDD_N44R640_Send_DMS_Font_Table_Upon_Request_Parameter,60000,TMDD_N44_Flag,False
1391,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,M,Yes,,TMDD_N44R363_Required_Device_Information_Request_Content_Supported,True,TMDD_N44R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N44_Flag,False
1392,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),O,Yes / No,,TMDD_N44R364_Authentication___Device_Information__DeviceAuth__Supported,False,TMDD_N44R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N44_Flag,False
1393,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,DeviceAuth:O,Yes / No / NA,,TMDD_N44R365_Operator_Identifier___Device_Information_Supported,False,TMDD_N44R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N44_Flag,False
1394,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,O,Yes / No,,TMDD_N44R366_External_Center_Organization___Device_Information_Supported,False,TMDD_N44R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N44_Flag,False
1395,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,O,Yes / No,,TMDD_N44R367_Device_Identifier_Filter_Supported,False,TMDD_N44R367_Device_Identifier_Filter_Parameter,,TMDD_N44_Flag,False
1396,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,O,Yes / No,,TMDD_N44R368_Roadway_Network_Identifier_Filter_Supported,False,TMDD_N44R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N44_Flag,False
1397,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,O,Yes / No,,TMDD_N44R369_Link_Identifier_Filter_Supported,False,TMDD_N44R369_Link_Identifier_Filter_Parameter,,TMDD_N44_Flag,False
1398,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.3.4,Route Designator Filter,O,Yes / No,,TMDD_N44R370_Route_Designator_Filter_Supported,False,TMDD_N44R370_Route_Designator_Filter_Parameter,,TMDD_N44_Flag,False
1399,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.3.5,Linear Reference Filter,O,Yes / No,,TMDD_N44R371_Linear_Reference_Filter_Supported,False,TMDD_N44R371_Linear_Reference_Filter_Parameter,,TMDD_N44_Flag,False
1400,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.1.1.1.3.7,Pattern Identifier Filter,O,Yes / No,,TMDD_N44R373_Pattern_Identifier_Filter_Supported,False,TMDD_N44R373_Pattern_Identifier_Filter_Parameter,,TMDD_N44_Flag,False
1401,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.6.2,Contents of a DMS Message Appearance Request,M,Yes,,TMDD_N44R624_Contents_of_a_DMS_Message_Appearance_Request_Supported,True,TMDD_N44R624_Contents_of_a_DMS_Message_Appearance_Request_Parameter,,TMDD_N44_Flag,False
1402,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.2,Contents of the DMS Font Table Request,VMS:M,Yes / NA,,TMDD_N44R641_Contents_of_the_DMS_Font_Table_Request_Supported,False,TMDD_N44R641_Contents_of_the_DMS_Font_Table_Request_Parameter,,TMDD_N44_Flag,False
1403,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.2.1,Required DMS Font Table Request,VMS:M,Yes / NA,,TMDD_N44R642_Required_DMS_Font_Table_Request_Supported,False,TMDD_N44R642_Required_DMS_Font_Table_Request_Parameter,,TMDD_N44_Flag,False
1404,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.2.2.1,DMS Font Identifier,VMS:O,Yes / No / NA,,TMDD_N44R643_DMS_Font_Identifier_Supported,False,TMDD_N44R643_DMS_Font_Identifier_Parameter,,TMDD_N44_Flag,False
1405,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.6.3,Contents of the DMS Message Appearance Information,M,Yes,,TMDD_N44R625_Contents_of_the_DMS_Message_Appearance_Information_Supported,True,TMDD_N44R625_Contents_of_the_DMS_Message_Appearance_Information_Parameter,,TMDD_N44_Flag,False
1406,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.6.3.1,Required DMS Message Appearance Information,M,Yes,,TMDD_N44R626_Required_DMS_Message_Appearance_Information_Supported,True,TMDD_N44R626_Required_DMS_Message_Appearance_Information_Parameter,,TMDD_N44_Flag,False
1407,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.6.3.2,Additional Required DMS Message Appearance Response Information For Matrix Signs (VMS),O,Yes / No,,TMDD_N44R627_Additional_Required_DMS_Message_Appearance_Response_Information_For_Matrix_Signs__VMS__Supported,False,TMDD_N44R627_Additional_Required_DMS_Message_Appearance_Response_Information_For_Matrix_Signs__VMS__Parameter,,TMDD_N44_Flag,False
1408,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.6.3.3.1,Restrictions - DMS Message Appearance,O,Yes / No,,TMDD_N44R628_Restrictions___DMS_Message_Appearance_Supported,False,TMDD_N44R628_Restrictions___DMS_Message_Appearance_Parameter,,TMDD_N44_Flag,False
1409,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.3,Contents of DMS Font Table Response,VMS:M,Yes / NA,,TMDD_N44R644_Contents_of_DMS_Font_Table_Response_Supported,False,TMDD_N44R644_Contents_of_DMS_Font_Table_Response_Parameter,,TMDD_N44_Flag,False
1410,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.3.1,Required DMS Font Table Response Content,VMS:M,Yes / NA,,TMDD_N44R645_Required_DMS_Font_Table_Response_Content_Supported,False,TMDD_N44R645_Required_DMS_Font_Table_Response_Content_Parameter,,TMDD_N44_Flag,False
1411,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.3.2.1,Restrictions - DMS Fonts,VMS:O,Yes / No / NA,,TMDD_N44R646_Restrictions___DMS_Fonts_Supported,False,TMDD_N44R646_Restrictions___DMS_Fonts_Parameter,,TMDD_N44_Flag,False
1412,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.5.5.8.3.2.2,Font Table Date and Time Change Information,VMS:O,Yes / No / NA,,TMDD_N44R647_Font_Table_Date_and_Time_Change_Information_Supported,False,TMDD_N44R647_Font_Table_Date_and_Time_Change_Information_Parameter,,TMDD_N44_Flag,False
1413,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N44R12_Contents_of_the_Error_Report_Supported,True,TMDD_N44R12_Contents_of_the_Error_Report_Parameter,,TMDD_N44_Flag,False
1414,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N44R13_Required_Error_Report_Contents_Supported,True,TMDD_N44R13_Required_Error_Report_Contents_Parameter,,TMDD_N44_Flag,False
1415,2.3.5.4.8,Need to Share DMS Message Appearance,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N44R14_Restrictions___Error_Report_Supported,False,TMDD_N44R14_Restrictions___Error_Report_Parameter,,TMDD_N44_Flag,False
1416,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.1,Send DMS Message Table Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N45R629_Send_DMS_Message_Table_Upon_Request_Supported,True,TMDD_N45R629_Send_DMS_Message_Table_Upon_Request_Parameter,60000,TMDD_N45_Flag,False
1417,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.2,Publish DMS Message Table Information,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center.,TMDD_N45R630_Publish_DMS_Message_Table_Information_Supported,False,TMDD_N45R630_Publish_DMS_Message_Table_Information_Parameter,900000,TMDD_N45_Flag,False
1418,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.3,Subscribe to DMS Message Table Information,Subscription:O,Yes / No / NA,,TMDD_N45R631_Subscribe_to_DMS_Message_Table_Information_Supported,False,TMDD_N45R631_Subscribe_to_DMS_Message_Table_Information_Parameter,,TMDD_N45_Flag,False
1419,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,M,Yes,,TMDD_N45R363_Required_Device_Information_Request_Content_Supported,True,TMDD_N45R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N45_Flag,False
1420,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),O,Yes / No,,TMDD_N45R364_Authentication___Device_Information__DeviceAuth__Supported,False,TMDD_N45R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N45_Flag,False
1421,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,DeviceAuth:O,Yes / No / NA,,TMDD_N45R365_Operator_Identifier___Device_Information_Supported,False,TMDD_N45R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N45_Flag,False
1422,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,O,Yes / No,,TMDD_N45R366_External_Center_Organization___Device_Information_Supported,False,TMDD_N45R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N45_Flag,False
1423,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,O,Yes / No,,TMDD_N45R367_Device_Identifier_Filter_Supported,False,TMDD_N45R367_Device_Identifier_Filter_Parameter,,TMDD_N45_Flag,False
1424,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,O,Yes / No,,TMDD_N45R368_Roadway_Network_Identifier_Filter_Supported,False,TMDD_N45R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N45_Flag,False
1425,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,O,Yes / No,,TMDD_N45R369_Link_Identifier_Filter_Supported,False,TMDD_N45R369_Link_Identifier_Filter_Parameter,,TMDD_N45_Flag,False
1426,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.3.4,Route Designator Filter,O,Yes / No,,TMDD_N45R370_Route_Designator_Filter_Supported,False,TMDD_N45R370_Route_Designator_Filter_Parameter,,TMDD_N45_Flag,False
1427,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.3.5,Linear Reference Filter,O,Yes / No,,TMDD_N45R371_Linear_Reference_Filter_Supported,False,TMDD_N45R371_Linear_Reference_Filter_Parameter,,TMDD_N45_Flag,False
1428,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.1.1.1.3.7,Pattern Identifier Filter,O,Yes / No,,TMDD_N45R373_Pattern_Identifier_Filter_Supported,False,TMDD_N45R373_Pattern_Identifier_Filter_Parameter,,TMDD_N45_Flag,False
1429,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.4,Contents of the DMS Message Table Inventory Request,M,Yes,,TMDD_N45R632_Contents_of_the_DMS_Message_Table_Inventory_Request_Supported,True,TMDD_N45R632_Contents_of_the_DMS_Message_Table_Inventory_Request_Parameter,,TMDD_N45_Flag,False
1430,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.4.1,Required DMS Message Table Inventory Request,M,Yes,,TMDD_N45R633_Required_DMS_Message_Table_Inventory_Request_Supported,True,TMDD_N45R633_Required_DMS_Message_Table_Inventory_Request_Parameter,,TMDD_N45_Flag,False
1431,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.4.2.1,DMS Message Number Identifier,O,Yes / No,,TMDD_N45R634_DMS_Message_Number_Identifier_Supported,False,TMDD_N45R634_DMS_Message_Number_Identifier_Parameter,,TMDD_N45_Flag,False
1432,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.4.2.2,DMS Memory Type,O,Yes / No,,TMDD_N45R635_DMS_Memory_Type_Supported,False,TMDD_N45R635_DMS_Memory_Type_Parameter,,TMDD_N45_Flag,False
1433,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.5,Contents of the DMS Message Table Inventory Information,M,Yes,,TMDD_N45R636_Contents_of_the_DMS_Message_Table_Inventory_Information_Supported,True,TMDD_N45R636_Contents_of_the_DMS_Message_Table_Inventory_Information_Parameter,,TMDD_N45_Flag,False
1434,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.5.1,Required DMS Message Table Inventory Information Content,M,Yes,,TMDD_N45R637_Required_DMS_Message_Table_Inventory_Information_Content_Supported,True,TMDD_N45R637_Required_DMS_Message_Table_Inventory_Information_Content_Parameter,,TMDD_N45_Flag,False
1435,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.5.2.1,Restrictions - DMS Message Inventory,O,Yes / No,,TMDD_N45R638_Restrictions___DMS_Message_Inventory_Supported,False,TMDD_N45R638_Restrictions___DMS_Message_Inventory_Parameter,,TMDD_N45_Flag,False
1436,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.5.5.7.5.2.2,DMS Message Inventory Date and Time Change Information,O,Yes / No,,TMDD_N45R639_DMS_Message_Inventory_Date_and_Time_Change_Information_Supported,False,TMDD_N45R639_DMS_Message_Inventory_Date_and_Time_Change_Information_Parameter,,TMDD_N45_Flag,False
1437,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,M,Yes,,TMDD_N45R12_Contents_of_the_Error_Report_Supported,True,TMDD_N45R12_Contents_of_the_Error_Report_Parameter,,TMDD_N45_Flag,False
1438,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,M,Yes,,TMDD_N45R13_Required_Error_Report_Contents_Supported,True,TMDD_N45R13_Required_Error_Report_Contents_Parameter,,TMDD_N45_Flag,False
1439,2.3.5.4.9,Need to Share DMS Message Inventory,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,O,Yes / No,,TMDD_N45R14_Restrictions___Error_Report_Supported,False,TMDD_N45R14_Restrictions___Error_Report_Parameter,,TMDD_N45_Flag,False
1440,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.5.8.1,Send DMS Font Table Upon Request,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request.,TMDD_N46R640_Send_DMS_Font_Table_Upon_Request_Supported,True,TMDD_N46R640_Send_DMS_Font_Table_Upon_Request_Parameter,60000,TMDD_N46_Flag,False
1441,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,M,Yes,,TMDD_N46R363_Required_Device_Information_Request_Content_Supported,True,TMDD_N46R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N46_Flag,False
1442,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),O,Yes / No,,TMDD_N46R364_Authentication___Device_Information__DeviceAuth__Supported,False,TMDD_N46R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N46_Flag,False
1443,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,DeviceAuth:O,Yes / No / NA,,TMDD_N46R365_Operator_Identifier___Device_Information_Supported,False,TMDD_N46R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N46_Flag,False
1444,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,O,Yes / No,,TMDD_N46R366_External_Center_Organization___Device_Information_Supported,False,TMDD_N46R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N46_Flag,False
1445,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,O,Yes / No,,TMDD_N46R367_Device_Identifier_Filter_Supported,False,TMDD_N46R367_Device_Identifier_Filter_Parameter,,TMDD_N46_Flag,False
1446,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,O,Yes / No,,TMDD_N46R368_Roadway_Network_Identifier_Filter_Supported,False,TMDD_N46R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N46_Flag,False
1447,2.3.5.4.10,Need to Share DMS Font Table,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,O,Yes / No,,TMDD_N46R369_Link_Identifier_Filter_Supported,False,TMDD_N46R369_Link_Identifier_Filter_Parameter,,TMDD_N46_Flag,False
